lagoslakeid,programname,sampledepth_lagos,date,tn_d,no2no3,tkn,tn_censorcode,no2no3_censorcode,tkn_censorcode,tn_c
80124,MN_GPR,0,2008-07-07,0.9,0.05,900,NC3,LE1,NC3,0.95
80124,MN_GPR,0,2008-08-13,0.5,0.01,500,NC3,LE1,NC3,0.51
80124,MN_GPR,0,2008-09-10,1.05,0.05,1050,NC3,LE1,NC3,1.1
80124,MN_GPR,0,2008-10-15,0.67,0.005,670,NC3,LE1,NC3,0.675
80124,MN_GPR,0,2010-05-04,1.17,0.05,1170,NC3,LE1,NC3,1.22
80124,MN_GPR,0,2010-06-23,1.2,0.005,1200,NC3,LE1,NC3,1.205
80124,MN_GPR,0,2010-07-12,1.14,0.05,1140,NC3,LE1,NC3,1.19
80124,MN_GPR,0,2010-09-20,1.19,0.05,1190,NC3,LE1,NC3,1.24
80124,MN_GPR,0,2010-10-13,0.6,0.005,600,NC3,LE1,NC3,0.605
87650,NY_LCI_CHEM,2,2009-08-18,0.4,0.2,300,NC1,NC1,NC1,0.5
87650,NY_LCI_CHEM,2,2010-07-13,0.5,0.2,200,NC1,NC1,NC1,0.4
96694,MI_PAUL,0,1992-06-11,0.30452999999999997,0.00492,299.61,NC4,NC2,NC4,0.30453
96694,MI_PAUL,0,1993-05-20,0.249812,0.001147,248.665,NC4,NC2,NC4,0.24981199999999998
96694,MI_PAUL,0,1993-06-03,0.047788,0.002118,45.67,NC4,NC2,NC4,0.047788000000000004
96694,MI_PAUL,0,1993-06-24,0.344592,0.001766,342.826,NC4,NC2,NC4,0.34459200000000006
96694,MI_PAUL,0,1993-07-01,0.399914,0.004432,395.482,NC4,NC2,NC4,0.39991400000000005
96694,MI_PAUL,0,1993-07-29,0.28283800000000003,0.001417,281.421,NC4,NC2,NC4,0.282838
96694,MI_PAUL,0,1994-06-16,0.42515499999999995,0.001848,423.307,NC4,NC2,NC4,0.425155
96694,MI_PAUL,0,1994-06-23,0.425633,0.002699,422.934,NC4,NC2,NC4,0.42563300000000004
96694,MI_PAUL,0,1994-06-30,0.442771,0.002787,439.984,NC4,NC2,NC4,0.44277099999999997
96694,MI_PAUL,0,1994-07-07,0.41735,0.004681,412.669,NC4,NC2,NC4,0.41734999999999994
96694,MI_PAUL,0,1994-08-11,0.500966,0.0027389999999999997,498.227,NC4,NC2,NC4,0.5009659999999999
96694,MI_PAUL,0,1995-06-01,0.344903,0.002763,342.14,NC4,NC2,NC4,0.34490299999999996
96694,MI_PAUL,0,1995-06-15,0.340688,0.001843,338.845,NC4,NC2,NC4,0.34068800000000005
96694,MI_PAUL,0,1995-07-13,0.38546600000000003,0.005912,379.554,NC4,NC2,NC4,0.385466
96694,MI_PAUL,0,1995-07-20,0.31292000000000003,0.0061189999999999994,306.801,NC4,NC2,NC4,0.31292
96694,MI_PAUL,0,1996-05-27,0.24706299999999998,0.002193,244.87,NC4,NC2,NC4,0.247063
96694,MI_PAUL,0,1996-07-22,0.35440499999999997,0.002906,351.499,NC4,NC2,NC4,0.354405
96694,MI_PAUL,0,1999-07-19,0.360828,0.005033,355.795,NC4,NC2,NC4,0.36082800000000004
96694,MI_PAUL,0,1999-08-16,0.399541,0.003994,395.547,NC4,NC2,NC4,0.39954100000000004
111074,MN_GPR,0,1999-06-29,0.81,0.05,810,NC3,LE1,NC3,0.86
111074,MN_GPR,0,1999-08-09,1.2,0.05,1200,NC3,LE1,NC3,1.25
111074,MN_GPR,0,1999-10-11,0.71,0.05,710,NC3,LE1,NC3,0.76
111074,MN_GPR,0,2001-06-11,1.9,0.05,1900,NC3,LE1,NC3,1.95
111074,MN_GPR,0,2001-08-20,1.3,0.05,1300,NC3,LE1,NC3,1.35
111074,MN_GPR,0,2001-10-02,1,0.05,1000,NC3,LE1,NC3,1.05
111074,MN_GPR,0,2003-05-13,1.3,0.11,1200,NC3,NC1,NC3,1.31
111074,MN_GPR,0,2003-07-01,2.2,0.05,2200,NC3,LE1,NC3,2.25
111074,MN_GPR,0,2003-09-15,1.5,0.05,1500,NC3,LE1,NC3,1.55
111074,MN_GPR,0,2005-05-16,0.5,0.05,1100,NC3,LE1,NC3,1.15
111074,MN_GPR,0,2005-06-21,1.5,0.005,1500,NC3,LE1,NC3,1.505
111074,MN_GPR,0,2005-07-18,2.7,0.05,2700,NC3,LE1,NC3,2.75
111074,MN_GPR,0,2005-08-15,0.9,0.005,900,NC3,LE1,NC3,0.905
111074,MN_GPR,0,2005-09-20,1.5,0.05,1500,NC3,LE1,NC3,1.55
111074,MN_GPR,0,2005-10-10,1.1,0.005,1100,NC3,LE1,NC3,1.105
111074,MN_GPR,0,2007-05-08,2.16,0.05,2160,NC3,LE1,NC3,2.21
111074,MN_GPR,0,2007-06-12,1.1,0.005,1100,NC3,LE1,NC3,1.105
111074,MN_GPR,0,2007-07-17,1.67,0.05,1670,NC3,LE1,NC3,1.72
111074,MN_GPR,0,2007-08-17,1.2,0.005,1200,NC3,LE1,NC3,1.205
111074,MN_GPR,0,2007-10-09,1.3,0.005,1300,NC3,LE1,NC3,1.305
111074,MN_GPR,0,2009-06-16,0.8,0.05,800,NC3,LE1,NC3,0.85
111074,MN_GPR,0,2009-07-07,1.27,0.05,1270,NC3,LE1,NC3,1.32
111074,MN_GPR,0,2009-09-15,0.25,0.05,250,NC3,LE1,NC3,0.3
111074,MN_GPR,0,2011-05-25,1.46,0.05,1460,NC3,LE1,NC3,1.51
111074,MN_GPR,0,2011-06-27,1.1,0.025,1100,NC3,LE1,NC3,1.125
111074,MN_GPR,0,2011-07-25,1.2,0.025,1200,NC3,LE1,NC3,1.225
111074,MN_GPR,0,2011-08-09,1.5,0.025,1500,NC3,LE1,NC3,1.525
111074,MN_GPR,0,2011-09-20,1,0.025,1000,NC3,LE1,NC3,1.025
111074,MN_GPR,0,2011-10-04,0.9,0.025,900,NC3,LE1,NC3,0.925
113136,MN_GPR,0,1999-06-17,1.6,0.05,1500,NC3,LE1,NC3,1.55
113136,MN_GPR,0,1999-08-09,1.7,0.05,1700,NC3,LE1,NC3,1.75
113136,MN_GPR,0,1999-10-05,0.98,0.05,980,NC3,LE1,NC3,1.03
113136,MN_GPR,0,2001-06-05,1.7,0.05,1700,NC3,LE1,NC3,1.75
113136,MN_GPR,0,2001-08-13,0.8,0.05,800,NC3,LE1,NC3,0.85
113136,MN_GPR,0,2001-10-02,1.1,0.05,1100,NC3,LE1,NC3,1.15
113136,MN_GPR,0,2003-05-14,1.7,0.27,1400,NC3,NC1,NC3,1.67
113136,MN_GPR,0,2003-07-01,2.4,0.05,2400,NC3,LE1,NC3,2.45
113136,MN_GPR,0,2003-09-22,2.3,0.05,2300,NC3,LE1,NC3,2.35
113136,MN_GPR,0,2005-05-10,0.97,0.05,970,NC3,LE1,NC3,1.02
113136,MN_GPR,0,2005-06-21,1,0.005,1000,NC3,LE1,NC3,1.005
113136,MN_GPR,0,2005-07-11,1.2,0.05,1200,NC3,LE1,NC3,1.25
113136,MN_GPR,0,2005-08-09,1.5,0.005,1500,NC3,LE1,NC3,1.505
113136,MN_GPR,0,2005-09-12,0.78,0.05,780,NC3,LE1,NC3,0.83
113136,MN_GPR,0,2005-10-04,0.8,0.005,800,NC3,LE1,NC3,0.805
113136,MN_GPR,0,2007-05-08,1.42,0.05,1420,NC3,LE1,NC3,1.47
113136,MN_GPR,0,2007-06-06,1.2,0.005,1200,NC3,LE1,NC3,1.205
113136,MN_GPR,0,2007-07-10,0.5,0.05,500,NC3,LE1,NC3,0.55
113136,MN_GPR,0,2007-08-14,1.3,0.02,1300,NC3,LE1,NC3,1.32
113136,MN_GPR,0,2007-09-17,0.5,0.05,500,NC3,LE1,NC3,0.55
113136,MN_GPR,0,2007-10-03,1.1,0.05,1100,NC3,LE1,NC3,1.15
113136,MN_GPR,0,2009-05-18,1.27,0.05,1270,NC3,LE1,NC3,1.32
113136,MN_GPR,0,2009-06-02,0.9,0.005,900,NC3,LE1,NC3,0.905
113136,MN_GPR,0,2009-07-15,0.99,0.05,990,NC3,LE1,NC3,1.04
113136,MN_GPR,0,2009-08-19,1.4,0.005,1400,NC3,LE1,NC3,1.405
113136,MN_GPR,0,2009-09-14,1.17,0.05,1170,NC3,LE1,NC3,1.22
113136,MN_GPR,0,2009-10-14,0.7,0.005,700,NC3,LE1,NC3,0.705
113136,MN_GPR,0,2011-05-03,1.26,0.05,1260,NC3,LE1,NC3,1.31
113136,MN_GPR,0,2011-06-20,1.1,0.025,1100,NC3,LE1,NC3,1.125
113136,MN_GPR,0,2011-07-19,1.4,0.025,1400,NC3,LE1,NC3,1.425
113136,MN_GPR,0,2011-08-03,1.3,0.025,1300,NC3,LE1,NC3,1.325
113136,MN_GPR,0,2011-09-27,1.1,0.025,1100,NC3,LE1,NC3,1.125
113136,MN_GPR,0,2011-10-05,0.9,0.025,900,NC3,LE1,NC3,0.925
119361,MN_GPR,0,1999-06-28,0.79,0.05,790,NC3,LE1,NC3,0.84
119361,MN_GPR,0,1999-08-09,1.4,0.05,1300,NC3,LE1,NC3,1.35
119361,MN_GPR,0,1999-10-11,0.41,0.05,410,NC3,LE1,NC3,0.46
119361,MN_GPR,0,2001-06-13,1.7,0.5,1700,NC3,NC1,NC3,2.2
119361,MN_GPR,0,2001-08-13,0.4,0.5,400,NC3,NC1,NC3,0.9
119361,MN_GPR,0,2001-10-01,0.8,0.5,800,NC3,NC1,NC3,1.3
119361,MN_GPR,0,2003-05-27,1,0.05,1000,NC3,LE1,NC3,1.05
119361,MN_GPR,0,2003-07-16,2,0.16,1800,NC3,NC1,NC3,1.96
119361,MN_GPR,0,2003-09-23,1.4,0.05,1400,NC3,LE1,NC3,1.45
119361,MN_GPR,0,2005-05-17,1.1,0.05,1100,NC3,LE1,NC3,1.15
119361,MN_GPR,0,2005-06-20,0.7,0.005,700,NC3,LE1,NC3,0.705
119361,MN_GPR,0,2005-07-19,1.6,0.05,1600,NC3,LE1,NC3,1.65
119361,MN_GPR,0,2005-08-16,0.8,0.005,800,NC3,LE1,NC3,0.805
119361,MN_GPR,0,2005-09-13,1.1,0.05,1100,NC3,LE1,NC3,1.15
119361,MN_GPR,0,2005-10-09,0.7,0.005,700,NC3,LE1,NC3,0.705
119361,MN_GPR,0,2007-05-08,1.27,0.05,1270,NC3,LE1,NC3,1.32
119361,MN_GPR,0,2007-06-06,0.9,0.005,900,NC3,LE1,NC3,0.905
119361,MN_GPR,0,2007-07-16,1.31,0.05,1310,NC3,LE1,NC3,1.36
119361,MN_GPR,0,2007-08-22,1.3,0.005,1300,NC3,LE1,NC3,1.305
119361,MN_GPR,0,2007-09-17,0.5,0.05,500,NC3,LE1,NC3,0.55
119361,MN_GPR,0,2007-10-02,1.1,0.03,1100,NC3,LE1,NC3,1.13
119361,MN_GPR,0,2009-05-27,1.02,0.05,1020,NC3,LE1,NC3,1.07
119361,MN_GPR,0,2009-06-16,0.6,0.05,600,NC3,LE1,NC3,0.65
119361,MN_GPR,0,2009-07-22,0.84,0.05,840,NC3,LE1,NC3,0.89
119361,MN_GPR,0,2009-09-21,1.08,0.05,1080,NC3,LE1,NC3,1.13
119361,MN_GPR,0,2009-10-12,0.7,0.005,700,NC3,LE1,NC3,0.705
119361,MN_GPR,0,2011-05-25,0.05,0.05,250,NC3,LE1,NC3,0.3
119361,MN_GPR,0,2011-06-28,0.8,0.025,800,NC3,LE1,NC3,0.825
119361,MN_GPR,0,2011-07-26,0.6,0.025,600,NC3,LE1,NC3,0.625
119361,MN_GPR,0,2011-09-26,0.8,0.025,800,NC3,LE1,NC3,0.825
119361,MN_GPR,0,2011-10-05,0.7,0.025,700,NC3,LE1,NC3,0.725
139153,MN_GPR,2,2000-06-06,0.5,0.05,490,NC4,LE2,NC4,0.54
139153,MN_GPR,2,2000-08-15,0.37,0.05,370,NC4,LE2,NC4,0.42
139153,MN_GPR,2,2000-10-09,0.3,0.05,330,NC4,LE2,NC4,0.38
139153,MN_GPR,2,2002-06-10,1.5,0.97,500,NC4,NC2,NC4,1.47
139153,MN_GPR,2,2002-08-06,0.5,0.05,500,NC4,LE2,NC4,0.55
139153,MN_GPR,2,2002-10-01,0.5,0.05,500,NC4,LE2,NC4,0.55
139153,MN_GPR,2,2004-05-24,1,0.05,1000,NC4,LE2,NC4,1.05
139153,MN_GPR,2,2004-07-26,1.4,0.05,1400,NC4,LE2,NC4,1.45
139153,MN_GPR,2,2004-09-13,0.82,0.05,820,NC4,LE2,NC4,0.87
139153,MN_GPR,2,2006-05-15,0.68,0.05,680,NC4,LE2,NC4,0.73
139153,MN_GPR,2,2006-06-12,0.1,0.005,100,NC4,LE2,NC4,0.105
139153,MN_GPR,2,2006-07-10,0.25,0.05,250,NC4,LE2,NC4,0.3
139153,MN_GPR,2,2006-08-01,0.3,0.005,300,NC4,LE2,NC4,0.305
139153,MN_GPR,2,2006-09-12,0.76,0.05,760,NC4,LE2,NC4,0.81
139153,MN_GPR,2,2008-05-20,1.1,0.05,1100,NC4,LE2,NC4,1.15
139153,MN_GPR,2,2008-06-26,0.4,0.04,400,NC4,LE2,NC4,0.44
139153,MN_GPR,2,2008-07-14,3.35,0.05,3350,NC4,LE2,NC4,3.4
139153,MN_GPR,2,2008-08-12,1.2,0.04,1200,NC4,LE2,NC4,1.24
139153,MN_GPR,2,2008-09-08,1.14,0.05,1140,NC4,LE2,NC4,1.19
139153,MN_GPR,2,2008-10-06,0.4,0.005,400,NC4,LE2,NC4,0.405
139153,MN_GPR,2,2010-05-17,1.04,0.05,1040,NC4,LE2,NC4,1.09
139153,MN_GPR,2,2010-06-07,1.1,0.005,1100,NC4,LE2,NC4,1.105
139153,MN_GPR,2,2010-07-12,0.9,0.05,900,NC4,LE2,NC4,0.95
139153,MN_GPR,2,2010-08-30,0.8,0.025,800,NC4,LE2,NC4,0.825
139153,MN_GPR,2,2010-09-15,0.96,0.05,960,NC4,LE2,NC4,1.01
139153,MN_GPR,2,2010-10-04,0.6,0.005,600,NC4,LE2,NC4,0.605
